  Index  name               key               s         l        spin.x          spin.y          spin.z
     70  ECSRE335           Sad_Mult             0.340   0.010    0.0243644313    0.9994599525   -0.0220494404
     71  ESRE340            Marker               0.340   0.000    0.0243644313    0.9994599525   -0.0220494404
     72  ECSRE345           Sad_Mult             0.350   0.010    0.0249690444    0.9994265710   -0.0228708545
     73  ESRE350            Marker               0.350   0.000    0.0249690444    0.9994265710   -0.0228708545
     74  ECSRE355           Sad_Mult             0.360   0.010    0.0255718398    0.9993923855   -0.0236841874
     75  ESRE360            Marker               0.360   0.000    0.0255718398    0.9993923855   -0.0236841874
     76  ECSRE365           Sad_Mult             0.370   0.010    0.0261726473    0.9993574473   -0.0244884673
     77  ESRE370            Marker               0.370   0.000    0.0261726473    0.9993574473   -0.0244884673
     78  ECSRE375           Sad_Mult             0.380   0.010    0.0267712769    0.9993218145   -0.0252825988
     79  ESRE380            Marker               0.380   0.000    0.0267712769    0.9993218145   -0.0252825988
     80  ECSRE385           Sad_Mult             0.390   0.010    0.0273675158    0.9992855536   -0.0260653310
     81  ESRE390            Marker               0.390   0.000    0.0273675158    0.9992855536   -0.0260653310
     82  ECSRE395           Sad_Mult             0.400   0.010    0.0279611250    0.9992487417   -0.0268351951
     83  ESRE400            Marker               0.400   0.000    0.0279611250    0.9992487417   -0.0268351951
     84  ECSRE405           Sad_Mult             0.410   0.010    0.0285518351    0.9992114687   -0.0275904610
     85  ESRE410            Marker               0.410   0.000    0.0285518351    0.9992114687   -0.0275904610
     86  ECSRE415           Sad_Mult             0.420   0.010    0.0291393428    0.9991738383   -0.0283291279
     87  ESRE420            Marker               0.420   0.000    0.0291393428    0.9991738383   -0.0283291279
     88  ECSRE425           Sad_Mult             0.430   0.010    0.0297233050    0.9991359701   -0.0290488968
     89  ESRE430            Marker               0.430   0.000    0.0297233050    0.9991359701   -0.0290488968
     90  QC1RPE435          Sad_Mult             0.440   0.010    0.0303033241    0.9990980032   -0.0297470761
     91  ESRE440            Marker               0.440   0.000    0.0303033241    0.9990980032   -0.0297470761
     92  QC1RPE445          Sad_Mult             0.450   0.010    0.0308789702    0.9990601022   -0.0304204118
     93  ESRE450            Marker               0.450   0.000    0.0308789702    0.9990601022   -0.0304204118
     94  QC1RPE455          Sad_Mult             0.460   0.010    0.0314497380    0.9990224608   -0.0310650398
     95  ESRE460            Marker               0.460   0.000    0.0314497380    0.9990224608   -0.0310650398
     96  QC1RPE465          Sad_Mult             0.470   0.010    0.0320150467    0.9989853059   -0.0316764169
     97  ESRE470            Marker               0.470   0.000    0.0320150467    0.9989853059   -0.0316764169
     98  QC1RPE475          Sad_Mult             0.480   0.010    0.0325742257    0.9989489021   -0.0322491974
     99  ESRE480            Marker               0.480   0.000    0.0325742257    0.9989489021   -0.0322491974
    100  QC1RPE485          Sad_Mult             0.490   0.010    0.0331264964    0.9989135622   -0.0327769808
    101  ESRE490            Marker               0.490   0.000    0.0331264964    0.9989135622   -0.0327769808
    102  QC1RPE495          Sad_Mult             0.500   0.010    0.0336709505    0.9988796587   -0.0332519839
    103  ESRE500            Marker               0.500   0.000    0.0336709505    0.9988796587   -0.0332519839
    104  QC1RPE505          Sad_Mult             0.510   0.010    0.0342065239    0.9988476355   -0.0336647398
    105  ESRE510            Marker               0.510   0.000    0.0342065239    0.9988476355   -0.0336647398
    106  QC1RPE515          Sad_Mult             0.520   0.010    0.0347319658    0.9988180185   -0.0340037725
    107  ESRE520            Marker               0.520   0.000    0.0347319658    0.9988180185   -0.0340037725
    108  QC1RPE525          Sad_Mult             0.530   0.010    0.0352457983    0.9987914286   -0.0342551589
