 Index  name               key                s         l        spin.x          spin.y          spin.z
     70  ECSLE325           Sad_Mult             0.330   0.010   -0.0169739307    0.9991954541    0.0363363468
     71  ESLE330            Marker               0.330   0.000   -0.0169739307    0.9991954541    0.0363363468
     72  ECSLE335           Sad_Mult             0.340   0.010   -0.0175723066    0.9991554141    0.0371439438
     73  ESLE340            Marker               0.340   0.000   -0.0175723066    0.9991554141    0.0371439438
     74  ECSLE345           Sad_Mult             0.350   0.010   -0.0181685910    0.9991147353    0.0379426937
     75  ESLE350            Marker               0.350   0.000   -0.0181685910    0.9991147353    0.0379426937
     76  ECSLE355           Sad_Mult             0.360   0.010   -0.0187625997    0.9990734859    0.0387315706
     77  ESLE360            Marker               0.360   0.000   -0.0187625997    0.9990734859    0.0387315706
     78  ECSLE365           Sad_Mult             0.370   0.010   -0.0193541267    0.9990317454    0.0395093597
     79  ESLE370            Marker               0.370   0.000   -0.0193541267    0.9990317454    0.0395093597
     80  ECSLE375           Sad_Mult             0.380   0.010   -0.0199429413    0.9989896052    0.0402746533
     81  ESLE380            Marker               0.380   0.000   -0.0199429413    0.9989896052    0.0402746533
     82  ECSLE385           Sad_Mult             0.390   0.010   -0.0205287854    0.9989471691    0.0410258742
     83  ESLE390            Marker               0.390   0.000   -0.0205287854    0.9989471691    0.0410258742
     84  ECSLE395           Sad_Mult             0.400   0.010   -0.0211113692    0.9989045530    0.0417612743
     85  ESLE400            Marker               0.400   0.000   -0.0211113692    0.9989045530    0.0417612743
     86  ECSLE405           Sad_Mult             0.410   0.010   -0.0216903663    0.9988618883    0.0424788890
     87  ESLE410            Marker               0.410   0.000   -0.0216903663    0.9988618883    0.0424788890
     88  ECSLE415           Sad_Mult             0.420   0.010   -0.0222654070    0.9988193273    0.0431764185
     89  ESLE420            Marker               0.420   0.000   -0.0222654070    0.9988193273    0.0431764185
     90  ECSLE425           Sad_Mult             0.430   0.010   -0.0228360711    0.9987770502    0.0438510867
     91  ESLE430            Marker               0.430   0.000   -0.0228360711    0.9987770502    0.0438510867
     92  QC1LPE435          Sad_Mult             0.440   0.010   -0.0234018665    0.9987352709    0.0444995643
     93  ESLE440            Marker               0.440   0.000   -0.0234018665    0.9987352709    0.0444995643
     94  QC1LPE445          Sad_Mult             0.450   0.010   -0.0239622672    0.9986942420    0.0451178548
     95  ESLE450            Marker               0.450   0.000   -0.0239622672    0.9986942420    0.0451178548
     96  QC1LPE455          Sad_Mult             0.460   0.010   -0.0245166484    0.9986542614    0.0457012043
     97  ESLE460            Marker               0.460   0.000   -0.0245166484    0.9986542614    0.0457012043
     98  QC1LPE465          Sad_Mult             0.470   0.010   -0.0250642899    0.9986156799    0.0462439745
     99  ESLE470            Marker               0.470   0.000   -0.0250642899    0.9986156799    0.0462439745
    100  QC1LPE475          Sad_Mult             0.480   0.010   -0.0256043605    0.9985789093    0.0467394769
    101  ESLE480            Marker               0.480   0.000   -0.0256043605    0.9985789093    0.0467394769
    102  QC1LPE485          Sad_Mult             0.490   0.010   -0.0261359017    0.9985444316    0.0471797927
    103  ESLE490            Marker               0.490   0.000   -0.0261359017    0.9985444316    0.0471797927
    104  QC1LPE495          Sad_Mult             0.500   0.010   -0.0266578041    0.9985128125    0.0475554913
    105  ESLE500            Marker               0.500   0.000   -0.0266578041    0.9985128125    0.0475554913
    106  QC1LPE505          Sad_Mult             0.510   0.010   -0.0271687731    0.9984847230    0.0478551534
    107  ESLE510            Marker               0.510   0.000   -0.0271687731    0.9984847230    0.0478551534
    108  QC1LPE515          Sad_Mult             0.520   0.010   -0.0276672865    0.9984609629    0.0480648198
