  Index  name            key                      s       l              spin.x              spin.y              spin.z
   5877  LTR062          Drift             2940.453   0.083  0.9736497374564719  0.0011477337125936  0.2280457661484767
   5878  MQLX2RE2        Monitor           2940.453   0.000  0.9736497374564719  0.0011477337125936  0.2280457661484767
   5879  LTR061          Drift             2940.618   0.165  0.9736497374564719  0.0011477337125936  0.2280457661484767
   5880  QLX2RE          Quadrupole        2941.188   0.570  0.9736495910409217  0.0011477459051998  0.2280463912127538
   5881  LTR060          Drift             2942.133   0.945  0.9736495910409217  0.0011477459051998  0.2280463912127538
   5882  SLXTREA#1       Sad_Mult          2942.383   0.250  0.9736495910409804  0.0011477459051924  0.2280463912125038
   5883  PSLXTRC         Marker            2942.383   0.000  0.9736495910409804  0.0011477459051924  0.2280463912125038
   5884  SLXTREA#2       Sad_Mult          2942.633   0.250  0.9736495910410390  0.0011477459051851  0.2280463912122538
   5885  LTR059          Drift             2942.813   0.180  0.9736495910410390  0.0011477459051851  0.2280463912122538
   5886  MQLB8RE         Monitor           2942.813   0.000  0.9736495910410390  0.0011477459051851  0.2280463912122538
   5887  LTR058          Drift             2942.978   0.165  0.9736495910410390  0.0011477459051851  0.2280463912122538
   5888  QLB8RE          Quadrupole        2943.548   0.570  0.9736495153377064  0.0011477497804009  0.2280467144097207
   5889  LTR057          Drift             2943.641   0.093  0.9736495153377064  0.0011477497804009  0.2280467144097207
   5890  ZHQLB8RE        Sbend             2943.985   0.344  0.9736495153377064  0.0011477497804009  0.2280467144097207
   5891  LTR056          Drift             2946.341   2.356  0.9736495153377064  0.0011477497804009  0.2280467144097207
   5892  ZVF3RE          Sbend             2946.591   0.250  0.9736495153377064  0.0011477497804009  0.2280467144097207
   5893  LTR126          Drift             2947.099   0.508  0.9736495153377064  0.0011477497804009  0.2280467144097207
   5894  QLB7RE          Quadrupole        2948.223   1.123  0.9736496229209132  0.0011477460224625  0.2280462550997261
   5895  LTR055          Drift             2948.391   0.168  0.9736496229209132  0.0011477460224625  0.2280462550997261
   5896  MQLB7RE         Monitor           2948.391   0.000  0.9736496229209132  0.0011477460224625  0.2280462550997261
   5897  LTR054          Drift             2948.474   0.083  0.9736496229209132  0.0011477460224625  0.2280462550997261
