  Index  name     key                      s       l              spin.x              spin.y              spin.z   
   5358  B2EARSQ1 Sol_Quad          2823.694   0.061 -0.0095052036112375  0.9999548230079418 -0.0000552037815770
   5359  B2EARP1  Patch             2823.694   0.000 -0.0095052340631195  0.9999548230079418 -0.0000496845438303
   5360  B2EARSQ1 Sol_Quad          2823.756   0.061 -0.0190054079391663  0.9998193623387891 -0.0001927732234175
   5361  B2EARP1  Patch             2823.756   0.000 -0.0190055166696707  0.9998193623387891 -0.0001817376368897
   5362  B2EARSQ1 Sol_Quad          2823.817   0.061 -0.0285022213172406  0.9995936417450599 -0.0004180464378479
   5363  B2EARP1  Patch             2823.817   0.000 -0.0285024592524295  0.9995936417450599 -0.0004014964567203
   5364  B2EARSQ1 Sol_Quad          2823.879   0.061 -0.0379939765822180  0.9992777008447266 -0.0007309842261012
   5365  B2EARP1  Patch             2823.879   0.000 -0.0379943946256736  0.9992777008447266 -0.0007089227726059
   5366  B2EARSQ1 Sol_Quad          2823.940   0.061 -0.0474790074558387  0.9988715950943312 -0.0011315320173076
   5367  B2EARP1  Patch             2823.940   0.000 -0.0474796564797375  0.9988715950943312 -0.0011039629812158
   5368  B2EARSQ1 Sol_Quad          2824.002   0.061 -0.0569556488367791  0.9983753957790723 -0.0016196198793098
   5369  B2EARP1  Patch             2824.002   0.000 -0.0569565796729719  0.9983753957790723 -0.0015865481172512
   5370  B2EARSQ1 Sol_Quad          2824.063   0.061 -0.0664222370923893  0.9977891900001176 -0.0021951625321589
   5371  B2EARP1  Patch             2824.063   0.000 -0.0664235005234893  0.9977891900001176 -0.0021565938667713
   5372  B2EARSQ1 Sol_Quad          2824.125   0.061 -0.0758771103501652  0.9971130806591445 -0.0028580593642651
   5373  B2EARP1  Patch             2824.125   0.000 -0.0758787571006451  0.9971130806591445 -0.0028140005831755
   5374  B2EARSQ1 Sol_Quad          2824.186   0.061 -0.0853186087888977  0.9963471864401080 -0.0036081944512199
   5375  B2EARP1  Patch             2824.186   0.000 -0.0853206895161983  0.9963471864401080 -0.0035586533058554
   5376  B2EARSQ1 Sol_Quad          2824.248   0.061 -0.0947450749294572  0.9954916417882370 -0.0044454365772703
   5377  B2EARP1  Patch             2824.248   0.000 -0.0947476402151079  0.9954916417882370 -0.0043904217815008
   5378  B2EARSQ1 Sol_Quad          2824.309   0.061 -0.1041548539251580  0.9945465968862607 -0.0053696392594583
   5379  B2EARP1  Patch             2824.309   0.000 -0.1041579542659110  0.9945465968862607 -0.0053091604880709
   5380  B2EARSQ1 Sol_Quad          2824.371   0.061 -0.1135462938516483  0.9935122176278722 -0.0063806407744082
   5381  B2EARP1  Patch             2824.371   0.000 -0.1135499796506295  0.9935122176278722 -0.0063147086614127
   5382  B2EARSQ1 Sol_Quad          2824.432   0.061 -0.1229177459962873  0.9923886855884236 -0.0074782641877588
   5383  B2EARP1  Patch             2824.432   0.000 -0.1229220675541629  0.9923886855884236 -0.0074068903245253
   5384  B2EARSQ1 Sol_Quad          2824.494   0.061 -0.1322675651469462  0.9911761979928628 -0.0086623173862364
   5385  B2EARP1  Patch             2824.494   0.000 -0.1322725726531083  0.9911761979928628 -0.0085855143194652
   5386  B2EARSQ1 Sol_Quad          2824.555   0.061 -0.1415941098801863  0.9898749676809134 -0.0099325931123652
   5387  B2EARP1  Patch             2824.555   0.000 -0.1415998534039591  0.9898749676809134 -0.0098503743418898
   5388  B2EARSQ1 Sol_Quad          2824.616   0.061 -0.1508957428487715  0.9884852230695029 -0.0112888690018078
   5389  B2EARP1  Patch             2824.616   0.000 -0.1509022723306387  0.9884852230695029 -0.0112012489782303
   5390  B2EARSQ2 Sol_Quad          2824.678   0.061 -0.1601708220357542  0.9870072191426130 -0.0127301660925260
   5391  B2EARP2  Patch             2824.678   0.000 -0.1601781868480386  0.9870072191426130 -0.0126371602200562
   5392  B2EARSQ2 Sol_Quad          2824.739   0.061 -0.1694177348938660  0.9854412057634563 -0.0142569662580613
   5393  B2EARP2  Patch             2824.739   0.000 -0.1694259846889638  0.9854412057634563 -0.0141585908771587
   5394  B2EARSQ2 Sol_Quad          2824.801   0.061 -0.1786348581675414  0.9837874578575592 -0.0158690015315721
   5395  B2EARP2  Patch             2824.801   0.000 -0.1786440424425266  0.9837874578575592 -0.0157652739252901
   5396  B2EARSQ2 Sol_Quad          2824.862   0.061 -0.1878205738265624  0.9820462657514238 -0.0175659890450194
   5397  B2EARP2  Patch             2824.862   0.000 -0.1878307419145334  0.9820462657514238 -0.0174569274359741
   5398  B2EARSQ2 Sol_Quad          2824.924   0.061 -0.1969732693489643  0.9802179351214333 -0.0193476310756252
   5399  B2EARP2  Patch             2824.924   0.000 -0.1969844704104176  0.9802179351214333 -0.0192332546227989
   5400  B2EARSQ2 Sol_Quad          2824.985   0.061 -0.2060913380030042  0.9783027869400764 -0.0212136150949101
   5401  B2EARP2  Patch             2824.985   0.000 -0.2061036210172366  0.9783027869400764 -0.0210939438902920
   5402  B2EARSQ2 Sol_Quad          2825.047   0.061 -0.2151731791281432  0.9763011574195004 -0.0231636138202918
   5403  B2EARP2  Patch             2825.047   0.000 -0.2151865928846836  0.9763011574195004 -0.0230386688853552
