  Index  name            key                      s       l              spin.x              spin.y              spin.z
   1526  LTR057          Drift               72.767   0.093  0.9736544574322573  0.0012416974042708  0.2280251207868395
   1527  QLB8RE          Quadrupole          73.337   0.570  0.9736538957478351  0.0012416933060999  0.2280275191567834
   1528  LTR058          Drift               73.502   0.165  0.9736538957478351  0.0012416933060999  0.2280275191567834
   1529  MQLB8RE         Monitor             73.502   0.000  0.9736538957478351  0.0012416933060999  0.2280275191567834
   1530  LTR059          Drift               73.682   0.180  0.9736538957478351  0.0012416933060999  0.2280275191567834
   1531  SLXTREA#2       Sad_Mult            73.932   0.250  0.9736538957446561  0.0012416933060488  0.2280275191703572
   1532  PSLXTRC         Marker              73.932   0.000  0.9736538957446561  0.0012416933060488  0.2280275191703572
   1533  SLXTREA#1       Sad_Mult            74.182   0.250  0.9736538957413268  0.0012416933059892  0.2280275191845732
   1534  LTR060          Drift               75.127   0.945  0.9736538957413268  0.0012416933059892  0.2280275191845732
   1535  QLX2RE          Quadrupole          75.697   0.570  0.9736527753590105  0.0012416802361509  0.2280323031192876
   1536  LTR061          Drift               75.862   0.165  0.9736527753590105  0.0012416802361509  0.2280323031192876
   1537  MQLX2RE2        Monitor             75.862   0.000  0.9736527753590105  0.0012416802361509  0.2280323031192876
   1538  LTR062          Drift               75.944   0.083  0.9736527753590105  0.0012416802361509  0.2280323031192876
   1539  ZHQLX2RE2       Sbend               76.289   0.344  0.9736527753590105  0.0012416802361509  0.2280323031192876
   1540  LTR063          Drift               77.582   1.293  0.9736527753590105  0.0012416802361509  0.2280323031192876
   1541  ZVQLX3RE2       Sbend               77.926   0.344  0.9736527753590105  0.0012416802361509  0.2280323031192876
   1542  LTR064          Drift               78.009   0.083  0.9736527753590105  0.0012416802361509  0.2280323031192876
   1543  MQLX3RE2        Monitor             78.009   0.000  0.9736527753590105  0.0012416802361509  0.2280323031192876
   1544  LTR065          Drift               78.174   0.165  0.9736527753590105  0.0012416802361509  0.2280323031192876
   1545  QLX3RE          Quadrupole          78.744   0.570  0.9736534367040746  0.0012417188466174  0.2280294790781437
   1546  LTR066          Drift               78.909   0.165  0.9736534367040746  0.0012417188466174  0.2280294790781437
   1547  LTR067          Drift               79.458   0.549  0.9736534367040746  0.0012417188466174  0.2280294790781437
   1548  BLX1RE          Sbend               83.420   3.961  0.8349542230022555  0.0012417202910114  0.5503180022690675
   1549  LTR068          Drift               83.969   0.549  0.8349542230022555  0.0012417202910114  0.5503180022690675
   1550  MQLX4RE         Monitor             83.969   0.000  0.8349542230022555  0.0012417202910114  0.5503180022690675
   1551  LTR069          Drift               84.134   0.165  0.8349542230022555  0.0012417202910114  0.5503180022690675
   1552  QLX4RE#2        Quadrupole          84.419   0.285  0.8349535851497656  0.0012417098129265  0.5503189700549058
   1553  PQLX4RC         Marker              84.419   0.000  0.8349535851497656  0.0012417098129265  0.5503189700549058
   1554  QLX4RE#1        Quadrupole          84.704   0.285  0.8349529279796973  0.0012417016874224  0.5503199671418878
   1555  LTR070          Drift               84.869   0.165  0.8349529279796973  0.0012417016874224  0.5503199671418878
   1556  LTR071          Drift               85.418   0.549  0.8349529279796973  0.0012417016874224  0.5503199671418878
   1557  BLX1RE          Sbend               89.380   3.961  0.5934639432821361  0.0012417023013611  0.8048596189394840
   1558  LTR072          Drift               89.929   0.549  0.5934639432821361  0.0012417023013611  0.8048596189394840
   1559  LTR073          Drift               90.094   0.165  0.5934639432821361  0.0012417023013611  0.8048596189394840
   1560  QLX3RE          Quadrupole          90.664   0.570  0.5934668342918136  0.0012416739684331  0.8048574872866675
   1561  LTR074          Drift               90.829   0.165  0.5934668342918136  0.0012416739684331  0.8048574872866675
   1562  MQLX3RE1        Monitor             90.829   0.000  0.5934668342918136  0.0012416739684331  0.8048574872866675
   1563  LTR075          Drift               90.912   0.083  0.5934668342918136  0.0012416739684331  0.8048574872866675
   1564  ZVQLX3RE1       Sbend               91.256   0.344  0.5934668342918136  0.0012416739684331  0.8048574872866675
   1565  LTR076          Drift               92.549   1.293  0.5934668342918136  0.0012416739684331  0.8048574872866675
   1566  ZHQLX2RE1       Sbend               92.894   0.344  0.5934668342918136  0.0012416739684331  0.8048574872866675
   1567  LTR077          Drift               92.977   0.083  0.5934668342918136  0.0012416739684331  0.8048574872866675
   1568  MQLX2RE1        Monitor             92.977   0.000  0.5934668342918136  0.0012416739684331  0.8048574872866675
   1569  LTR078          Drift               93.142   0.165  0.5934668342918136  0.0012416739684331  0.8048574872866675
   1570  QLX2RE          Quadrupole          93.712   0.570  0.5934618911041154  0.0012416980446727  0.8048611321172692
   1571  LTR079          Drift               94.657   0.945  0.5934618911041154  0.0012416980446727  0.8048611321172692
   1572  SLXTREA         Sad_Mult            95.157   0.500  0.5934618910312142  0.0012416980456872  0.8048611321710213
   1573  LTR080#2        Drift               95.247   0.090  0.5934618910312142  0.0012416980456872  0.8048611321710213
   1574  PSLXTRC_INVERSE Marker              95.247   0.000  0.5934618910312142  0.0012416980456872  0.8048611321710213
   1575  LTR080#1        Drift               95.337   0.090  0.5934618910312142  0.0012416980456872  0.8048611321710213
   1576  MQLA2RE         Monitor             95.337   0.000  0.5934618910312142  0.0012416980456872  0.8048611321710213
   1577  LTR081          Drift               95.502   0.165  0.5934618910312142  0.0012416980456872  0.8048611321710213
   1578  QLA2RE          Quadrupole          96.072   0.570  0.5934609166346576  0.0012417063986504  0.8048618506255414
   1579  LTR082          Drift               96.164   0.093  0.5934609166346576  0.0012417063986504  0.8048618506255414
   1580  ZHQLA2RE        Sbend               96.509   0.344  0.5934609166346576  0.0012417063986504  0.8048618506255414
   1581  LTR083          Drift               99.061   2.552  0.5934609166346576  0.0012417063986504  0.8048618506255414
   1582  BLA2RE          Sbend               103.022   3.961  0.9280690389873125  0.0012417050719539  0.3724061184267524
   1583  LTR084          Drift               104.173   1.151  0.9280690389873125  0.0012417050719539  0.3724061184267524
   1584  ZVQLA3RE        Sbend               104.518   0.344  0.9280690389873125  0.0012417050719539  0.3724061184267524
   1585  LTR085          Drift               104.601   0.083  0.9280690389873125  0.0012417050719539  0.3724061184267524
   1586  MQLA3RE         Monitor             104.601   0.000  0.9280690389873125  0.0012417050719539  0.3724061184267524
   1587  LTR086          Drift               104.766   0.165  0.9280690389873125  0.0012417050719539  0.3724061184267524
   1588  QLA3RE          Quadrupole          105.336   0.570  0.9280679868637458  0.0012416596358214  0.3724087405526663
   1589  LTR125          Drift               105.959   0.623  0.9280679868637458  0.0012416596358214  0.3724087405526663
   1590  ZVF4RE          Sbend               106.209   0.250  0.9280679868637458  0.0012416596358214  0.3724087405526663
   1591  LTR087          Drift               110.554   4.345  0.9280679868637458  0.0012416596358214  0.3724087405526663
   1592  MQLA4RE         Monitor             110.554   0.000  0.9280679868637458  0.0012416596358214  0.3724087405526663
   1593  LTR088          Drift               110.725   0.172  0.9280679868637458  0.0012416596358214  0.3724087405526663
   1594  QLA4RE          Quadrupole          111.282   0.557  0.9280728778145432  0.0012416698209393  0.3723965517040779
   1595  LTR089          Drift               112.266   0.984  0.9280728778145432  0.0012416698209393  0.3723965517040779
   1596  BLA4RE          Sbend               118.168   5.902  0.9276183995558396  0.0012416721938530 -0.3735271918557288
   1597  LTR090          Drift               121.298   3.131  0.9276183995558396  0.0012416721938530 -0.3735271918557288
   1598  ZVQLA5RE        Sbend               121.643   0.344  0.9276183995558396  0.0012416721938530 -0.3735271918557288
   1599  LTR091          Drift               121.726   0.083  0.9276183995558396  0.0012416721938530 -0.3735271918557288
   1600  MQLA5RE         Monitor             121.726   0.000  0.9276183995558396  0.0012416721938530 -0.3735271918557288
   1601  LTR092          Drift               121.913   0.187  0.9276183995558396  0.0012416721938530 -0.3735271918557288
   1602  QLA5RE          Quadrupole          122.739   0.826  0.9276219125822259  0.0012416466255777 -0.3735184675634544
   1603  LTR093          Drift               125.459   2.720  0.9276219125822259  0.0012416466255777 -0.3735184675634544
   1604  ZHQLA6RE        Sbend               125.803   0.344  0.9276219125822259  0.0012416466255777 -0.3735184675634544
   1605  LTR094          Drift               125.886   0.083  0.9276219125822259  0.0012416466255777 -0.3735184675634544
   1606  MQLA6RE         Monitor             125.886   0.000  0.9276219125822259  0.0012416466255777 -0.3735184675634544
   1607  LTR095          Drift               126.073   0.187  0.9276219125822259  0.0012416466255777 -0.3735184675634544
   1608  QLA6REA         Quadrupole          126.899   0.826  0.9276142440496161  0.0012416760819492 -0.3735375114720976
   1609  LTR096          Drift               134.004   7.105  0.9276142440496161  0.0012416760819492 -0.3735375114720976
   1610  ZVQLA7RE        Sbend               134.349   0.344  0.9276142440496161  0.0012416760819492 -0.3735375114720976
   1611  LTR097          Drift               134.432   0.083  0.9276142440496161  0.0012416760819492 -0.3735375114720976
   1612  MQLA7RE         Monitor             134.432   0.000  0.9276142440496161  0.0012416760819492 -0.3735375114720976
   1613  LTR098          Drift               134.618   0.187  0.9276142440496161  0.0012416760819492 -0.3735375114720976
   1614  QLA7REA         Quadrupole          135.445   0.826  0.9276156348632054  0.0012416122402011 -0.3735340578265625
   1615  LTR099          Drift               135.632   0.187  0.9276156348632054  0.0012416122402011 -0.3735340578265625
   1616  LTR100          Drift               136.318   0.687  0.9276156348632054  0.0012416122402011 -0.3735340578265625
   1617  BLA6RE          Sbend               142.221   5.902  0.3806402853986783  0.0012416082568557 -0.9247223537584400
   1618  LTR101          Drift               142.943   0.723  0.3806402853986783  0.0012416082568557 -0.9247223537584400
   1619  MQLA8RE         Monitor             142.943   0.000  0.3806402853986783  0.0012416082568557 -0.9247223537584400
   1620  LTR102          Drift               143.115   0.172  0.3806402853986783  0.0012416082568557 -0.9247223537584400
   1621  QLA8REA         Quadrupole          143.672   0.557  0.3806417782750425  0.0012416058072226 -0.9247217392527514
   1622  LTR103          Drift               144.566   0.894  0.3806417782750425  0.0012416058072226 -0.9247217392527514
   1623  BLA6RE          Sbend               150.468   5.902 -0.3958564382207727  0.0012416062257235 -0.9183115695302683
   1624  LTR104          Drift               151.155   0.687 -0.3958564382207727  0.0012416062257235 -0.9183115695302683
   1625  LTR105          Drift               151.342   0.187 -0.3958564382207727  0.0012416062257235 -0.9183115695302683
   1626  QLA9REA         Quadrupole          152.168   0.826 -0.3958515411726696  0.0012417975627707 -0.9183136802258999
   1627  LTR106          Drift               152.355   0.187 -0.3958515411726696  0.0012417975627707 -0.9183136802258999
   1628  MQLA9RE         Monitor             152.355   0.000 -0.3958515411726696  0.0012417975627707 -0.9183136802258999
   1629  LTR107          Drift               152.438   0.083 -0.3958515411726696  0.0012417975627707 -0.9183136802258999
   1630  ZVQLA9RE        Sbend               152.782   0.344 -0.3958515411726696  0.0012417975627707 -0.9183136802258999
   1631  LTR108          Drift               156.183   3.401 -0.3958515411726696  0.0012417975627707 -0.9183136802258999
   1632  ZHQLA10RE       Sbend               156.527   0.344 -0.3958515411726696  0.0012417975627707 -0.9183136802258999
   1633  LTR109          Drift               156.610   0.083 -0.3958515411726696  0.0012417975627707 -0.9183136802258999
   1634  MQLA10RE        Monitor             156.610   0.000 -0.3958515411726696  0.0012417975627707 -0.9183136802258999
   1635  LTR110          Drift               156.797   0.187 -0.3958515411726696  0.0012417975627707 -0.9183136802258999
   1636  QLA10REA        Quadrupole          157.623   0.826 -0.3958661677583973  0.0012417231745643 -0.9183073752006130
   1637  LTR111          Drift               161.231   3.607 -0.3958661677583973  0.0012417231745643 -0.9183073752006130
   1638  MQF4E40         Monitor             161.231   0.000 -0.3958661677583973  0.0012417231745643 -0.9183073752006130
   1639  LTR112          Drift               161.423   0.192 -0.3958661677583973  0.0012417231745643 -0.9183073752006130
   1640  PTSURM          Marker              161.423   0.000 -0.3958661677583973  0.0012417231745643 -0.9183073752006130
   1641  QF4ERA          Quadrupole          162.438   1.015 -0.3958704010272538  0.0012417011854977 -0.9183055503309825
   1642  LTR113          Drift               162.559   0.120 -0.3958704010272538  0.0012417011854977 -0.9183055503309825
   1643  ZHQF4E40        Sbend               162.903   0.344 -0.3958704010272538  0.0012417011854977 -0.9183055503309825
   1644  LTR114          Drift               164.070   1.167 -0.3958704010272538  0.0012417011854977 -0.9183055503309825
   1645  LZVF            Drift               164.320   0.250 -0.3958704010272538  0.0012417011854977 -0.9183055503309825
   1646  LTR115          Drift               164.570   0.250 -0.3958704010272538  0.0012417011854977 -0.9183055503309825
   1647  ZVQD3E40        Sbend               164.915   0.344 -0.3958704010272538  0.0012417011854977 -0.9183055503309825
   1648  LTR116          Drift               165.029   0.115 -0.3958704010272538  0.0012417011854977 -0.9183055503309825
   1649  QD3ERA          Quadrupole          165.856   0.826 -0.3958609113396148  0.0012417865862456 -0.9183096410467687
   1650  LTR117          Drift               166.042   0.187 -0.3958609113396148  0.0012417865862456 -0.9183096410467687
   1651  MQD3E40         Monitor             166.042   0.000 -0.3958609113396148  0.0012417865862456 -0.9183096410467687
   1652  LTR118          Drift               166.236   0.194 -0.3958609113396148  0.0012417865862456 -0.9183096410467687
   1653  SD3TREA         Sad_Mult            167.266   1.030 -0.3958609113396148  0.0012417865862456 -0.9183096410467687
   1654  LTR119          Drift               169.182   1.916 -0.3958609113396148  0.0012417865862456 -0.9183096410467687
